year,region,exposure.code,coastal.code,latitude,longitude,depth,crust,understory,kelp,urchin,month,day,survey,site
2015,Penobscot Bay,4,4,43.894,-69.1648,5,53.8,58.5,85.5,0.3,5,12,dmr,9
2015,Penobscot Bay,4,4,43.9573,-69.0966,5,27,71,79.5,0,5,12,dmr,12
2015,Penobscot Bay,2,2,44.1288,-69.0738,5,38.5,42.5,76,1,5,14,dmr,16
2015,Penobscot Bay,2,2,44.0564,-69.0717,5,77.5,24.5,9.5,36.9,5,12,dmr,15
2015,Penobscot Bay,2,3,44.02,-69.0657,5,82,18.5,5.5,40.6,5,12,dmr,14
2015,Penobscot Bay,5,4,43.9118,-69.0344,5,39.5,58.5,84.5,1.3,5,12,dmr,11
2015,Penobscot Bay,2,1,44.2015,-68.9553,5,80,12.5,3.5,36.4,5,14,dmr,18
2015,Penobscot Bay,1,1,44.3357,-68.9258,5,52,52.5,76.5,0,5,14,dmr,20
2015,Penobscot Bay,2,3,44.0571,-68.8952,5,68.5,39.5,9.5,9.6,5,15,dmr,27
2015,Penobscot Bay,2,1,44.3492,-68.8718,5,42,58,4.5,0.5,5,14,dmr,22
2015,Penobscot Bay,2,2,44.2178,-68.8633,5,66.5,23.5,51.5,12.1,5,14,dmr,24
2015,Penobscot Bay,2,2,44.2281,-68.8514,5,57.5,61.5,49,2.2,5,14,dmr,23
2015,Penobscot Bay,2,1,44.363,-68.8157,5,38.5,58.5,29,0.4,5,14,dmr,21
2015,Penobscot Bay,1,2,44.093,-68.7971,5,30,10,6.5,0,5,15,dmr,29
2015,Penobscot Bay,2,2,44.1928,-68.7964,5,46,37.5,78,2.3,5,14,dmr,25
2015,Penobscot Bay,1,3,44.0794,-68.6536,5,25,50,89,0.4,5,15,dmr,30
2015,Penobscot Bay,2,3,44.1575,-68.6139,5,32.5,43.5,12,3.4,5,15,dmr,32
2015,MDI,1,1,44.4028,-68.5517,5,6.5,0.5,0,3.1,5,16,dmr,37
2015,MDI,2,3,44.1721,-68.4838,5,58.5,34.5,36,1.9,5,16,dmr,42
2015,MDI,2,2,44.2663,-68.4584,5,26.5,57.5,46.5,0,5,16,dmr,40
2015,MDI,2,2,44.2755,-68.4206,5,74.5,40,13,0,5,16,dmr,39
2015,MDI,3,4,44.1309,-68.3717,5,46.5,54.5,73,0,5,15,dmr,36
2015,MDI,3,4,44.1694,-68.3459,5,44,73.5,66.5,0,5,16,dmr,46
2015,MDI,3,4,44.1578,-68.3401,5,40.5,67.5,77,0,5,16,dmr,45
2015,MDI,2,2,44.293,-68.3071,5,39.5,51,76.5,0.2,5,17,dmr,47
2015,MDI,3,3,44.2282,-68.3041,5,64,48.5,85.5,0,5,16,dmr,43
2015,MDI,2,2,44.2835,-68.2704,5,39,23,46.5,0,5,17,dmr,48
2015,MDI,4,4,44.1707,-68.2458,5,66.5,62,60,0,5,16,dmr,44
2015,MDI,1,1,44.472,-68.2426,5,52.5,56.5,7,1.1,5,18,dmr,64
2015,MDI,1,1,44.4855,-68.2047,5,44,36,40.5,1.9,5,18,dmr,63
2015,MDI,2,2,44.4541,-68.1523,5,74.5,19.5,5,3.3,5,18,dmr,61
2015,MDI,1,2,44.4192,-68.1298,5,66.5,10,14.5,2.5,5,18,dmr,60
2015,MDI,4,3,44.3586,-68.1056,5,59,68.5,88.5,0,5,18,dmr,58
2015,MDI,4,3,44.3584,-68.0771,5,53.5,73.5,75.5,4.3,5,18,dmr,57
2015,Downeast,4,3,44.3449,-68.0422,5,75.5,62.5,86.5,0.5,5,17,dmr,55
2015,Downeast,4,3,44.3579,-68.0232,5,75,74,13.5,0.6,5,17,dmr,54
2015,Downeast,1,2,44.4295,-67.9744,5,41,40.5,69.5,0,5,17,dmr,50
2015,Downeast,4,3,44.3891,-67.9674,5,61.5,65,25,0,5,17,dmr,52
2015,Downeast,4,3,44.3973,-67.9509,5,66,64.5,66,0,5,17,dmr,51
2015,Downeast,4,3,44.4155,-67.8538,5,71,74,81,0.2,6,6,dmr,66
2015,Downeast,2,3,44.48,-67.789,5,61.5,59,64.5,0,6,6,dmr,67
2015,Downeast,2,3,44.5148,-67.6971,5,59.5,54,48.5,0,6,6,dmr,69
2015,Downeast,3,4,44.4747,-67.6664,5,51,58.5,89.5,0.2,6,6,dmr,70
2015,Downeast,3,4,44.4916,-67.6335,5,66,70,71.5,0,6,6,dmr,71
2015,Downeast,3,4,44.4999,-67.6131,5,68,63,86.5,0.7,6,6,dmr,72
2015,Downeast,4,4,44.458,-67.5953,5,53,74,82,0,6,6,dmr,73
2015,Downeast,2,3,44.5473,-67.5632,5,70.5,60,79,0,6,7,dmr,87
2015,Downeast,3,3,44.4969,-67.5556,5,46,74,71,0,6,7,dmr,79
2015,Downeast,3,4,44.485,-67.5446,5,25,59.5,78,0,6,7,dmr,77
2015,Downeast,4,4,44.484,-67.5248,5,63,82,44.5,0.4,6,7,dmr,76
2015,Downeast,3,4,44.5559,-67.5232,5,60,74.5,85,0.4,6,7,dmr,86
2015,Downeast,4,4,44.5513,-67.5172,5,74.5,63.5,84.5,3.3,6,7,dmr,85
2015,Downeast,3,3,44.6003,-67.4537,5,66.5,71.5,85,0.4,6,7,dmr,83
2015,Downeast,3,3,44.6056,-67.434,5,69.5,43,54,0.9,6,7,dmr,82
2015,Downeast,3,3,44.6197,-67.3764,5,55,83.5,58.5,0,6,13,dmr,88
2015,Downeast,5,4,44.5669,-67.3722,5,64,79,84,0,6,7,dmr,81
2015,Downeast,4,4,44.5975,-67.3207,5,72,79.5,87.5,1.3,6,13,dmr,90
2015,Downeast,4,4,44.6057,-67.2641,5,60,75,87,0,6,13,dmr,91
2015,Downeast,4,3,44.633,-67.2411,5,69.5,81.5,84,0,6,13,dmr,92
2015,Downeast,3,3,44.7642,-67.0568,5,76.5,63.5,46.5,10.5,6,13,dmr,94
2015,Downeast,4,3,44.8033,-66.9735,5,92.5,2.5,11.5,22.5,6,13,dmr,95
2016,Midcoast,2,3,43.9147,-69.381,5,65,65.5,56,0,5,13,dmr,1
2016,Midcoast,2,2,43.963,-69.3557,5,61.5,54.5,45.5,0,5,13,dmr,3
2016,Midcoast,2,2,43.934,-69.3008,5,60,37.5,58,1,5,13,dmr,4
2016,Midcoast,3,2,43.9161,-69.2965,5,57,69,16,0,5,13,dmr,5
2016,Midcoast,3,2,43.9027,-69.2706,5,72.5,38.5,45,0,5,13,dmr,6
2016,Midcoast,3,2,43.9217,-69.2461,5,62.5,67.5,25,0,5,13,dmr,7
2016,Penobscot Bay,3,3,43.9795,-69.1469,5,71,74.5,34,0,5,14,dmr,15
2016,Penobscot Bay,4,4,43.8851,-69.1202,5,78,81,19,0,5,14,dmr,10
2016,Penobscot Bay,4,3,43.9718,-69.0613,5,60,63,87.5,0,5,14,dmr,12
2016,Penobscot Bay,2,1,44.1719,-69.0611,5,60.5,72,2,2.8,5,18,dmr,16
2016,Penobscot Bay,3,3,44.024,-69.0342,5,90,14.5,1,51.5,5,14,dmr,14
2016,Penobscot Bay,2,1,44.2459,-68.9629,5,91.5,12.5,7,31.8,5,18,dmr,18
2016,Penobscot Bay,2,2,44.107,-68.9353,5,66,33,72.5,0.3,5,18,dmr,26
2016,Penobscot Bay,1,3,44.0571,-68.8995,5,81,13.5,22.5,2.8,5,19,dmr,27
2016,Penobscot Bay,1,1,44.3206,-68.8932,5,75.5,47,0,4.7,5,18,dmr,20
2016,Penobscot Bay,1,2,44.2278,-68.8281,5,85,7.5,4.5,12.8,5,18,dmr,23
2016,Penobscot Bay,2,2,44.1911,-68.7842,5,51.5,69,64,0,5,18,dmr,24
2016,Penobscot Bay,4,4,44.0165,-68.7659,5,68.5,53,82,0,5,19,dmr,29
2016,Penobscot Bay,1,2,44.2546,-68.7581,5,90.5,7.5,2,41.6,5,18,dmr,22
2016,Penobscot Bay,1,1,44.3313,-68.7344,5,54.5,43.5,0,3.5,5,18,dmr,21
2016,MDI,2,2,44.159,-68.5777,5,28,94.5,9.5,0,5,19,dmr,32
2016,MDI,4,4,44.0376,-68.5662,5,76.5,63,89.5,0,5,19,dmr,30
2016,MDI,2,3,44.2444,-68.5018,5,84,49,1.5,12.8,5,22,dmr,61
2016,MDI,1,1,44.2127,-68.4899,5,44.5,52.5,60.5,0,5,22,dmr,60
2016,MDI,1,1,44.4148,-68.4809,5,2,6.5,0,7.7,5,23,dmr,63
2016,MDI,2,3,44.1178,-68.4468,5,64,67.5,76,0,5,19,dmr,36
2016,MDI,2,3,44.149,-68.3904,5,65,45.5,74.5,0,5,19,dmr,38
2016,MDI,1,1,44.3875,-68.3878,5,15.5,58.5,0,3.6,5,23,dmr,64
2016,MDI,2,3,44.2758,-68.305,5,57,29.5,92.5,0,5,21,dmr,40
2016,MDI,4,4,44.2333,-68.2519,5,89,62.5,68.5,0,5,21,dmr,39
2016,MDI,2,3,44.2652,-68.239,5,60,79.5,59,0,5,21,dmr,41
2016,MDI,1,1,44.4761,-68.1909,5,37,41,0,0,5,22,dmr,58
2016,MDI,3,3,44.3638,-68.181,5,88.5,38.5,86.5,0,5,21,dmr,50
2016,MDI,1,1,44.4751,-68.1426,5,31.5,48.5,0.5,1.4,5,22,dmr,56
2016,MDI,2,2,44.4123,-68.1319,5,75,60.5,50,11.1,5,22,dmr,55
2016,MDI,2,3,44.3768,-68.1116,5,76.5,53,74,2.8,5,22,dmr,53
2016,MDI,3,3,44.3952,-68.1101,5,94.5,6,2,19.1,5,22,dmr,54
2016,MDI,3,3,44.3717,-68.0877,5,65,72.5,42,0,5,22,dmr,51
2016,MDI,4,3,44.3409,-68.0734,5,59,71,91,0,5,21,dmr,42
2016,Downeast,4,4,44.3705,-67.9873,5,90.5,43.5,83,0,5,21,dmr,44
2016,Downeast,2,2,44.4131,-67.9461,5,76,45,57,0,5,21,dmr,48
2016,Downeast,3,3,44.4072,-67.94,5,65,36,94,0,5,21,dmr,47
2016,Downeast,3,3,44.4161,-67.929,5,77.5,57.5,90,0,5,21,dmr,45
2016,Downeast,5,4,44.3752,-67.8797,5,72,75,77,0,6,4,dmr,67
2016,Downeast,4,3,44.4201,-67.8726,5,83.5,32,8.5,0.4,6,4,dmr,66
2016,Downeast,4,3,44.4421,-67.8209,5,71,65.5,88,0,6,4,dmr,68
2016,Downeast,3,3,44.4824,-67.8018,5,76,52,91,0,6,4,dmr,69
2016,Downeast,2,2,44.5186,-67.7945,5,73.5,34.5,75.5,0.3,6,4,dmr,70
2016,Downeast,2,3,44.49,-67.699,5,61.5,65.5,47,0,6,4,dmr,72
2016,Downeast,2,3,44.4917,-67.6709,5,55.5,52.5,7.5,2.4,6,4,dmr,73
2016,Downeast,2,3,44.4863,-67.6701,5,53,76,36.5,0.2,6,4,dmr,74
2016,Downeast,2,3,44.4855,-67.5772,5,33,78.5,35,0.3,6,5,dmr,78
2016,Downeast,3,4,44.4704,-67.5575,5,29,87.5,16,0,6,5,dmr,79
2016,Downeast,3,3,44.5095,-67.5204,5,61.5,67.5,84.5,0,6,5,dmr,80
2016,Downeast,2,3,44.5772,-67.502,5,65,71.5,65,0.4,6,5,dmr,88
2016,Downeast,2,3,44.5822,-67.485,5,44.5,58.5,43,0.7,6,5,dmr,87
2016,Downeast,3,3,44.6071,-67.4205,5,76,63.5,71.5,0.2,6,5,dmr,86
2016,Downeast,2,3,44.6024,-67.3697,5,62,66,51,0,6,5,dmr,83
2016,Downeast,3,3,44.6207,-67.3645,5,71,68.5,27.5,2.9,6,5,dmr,84
2016,Downeast,2,2,44.6522,-67.3566,5,24.5,59.5,26,0.1,6,5,dmr,85
2016,Downeast,4,3,44.6093,-67.2766,5,71.5,80,77,0,6,18,dmr,90
2016,Downeast,2,3,44.6089,-67.2639,5,65,75.5,66.5,0,6,18,dmr,91
2016,Downeast,4,3,44.6548,-67.1934,5,73,75,58,0,6,18,dmr,92
2016,Downeast,3,3,44.7643,-67.0514,5,71,79,71,1.4,6,18,dmr,94
2016,Downeast,4,3,44.7808,-67.0105,5,65.5,67.5,51.5,2.4,6,18,dmr,95
2017,Midcoast,2,2,43.961,-69.347,5,41,68.5,18,0,5,4,dmr,2
2017,Midcoast,2,3,43.9298,-69.3399,5,68.5,62.5,38.5,0,5,4,dmr,3
2017,Midcoast,3,3,43.9116,-69.302,5,44,71,36.5,0,5,4,dmr,4
2017,Midcoast,3,4,43.8748,-69.2844,5,65,55,42,0,5,4,dmr,6
2017,Penobscot Bay,3,3,43.9749,-69.1776,5,63,69.5,19.5,0,5,5,dmr,8
2017,Penobscot Bay,4,3,43.9706,-69.165,5,73.5,80.5,14.5,0,5,5,dmr,9
2017,Penobscot Bay,3,3,43.9753,-69.0841,5,67.5,71.5,67.5,0,5,5,dmr,13
2017,Penobscot Bay,3,4,43.9663,-69.0778,5,63,80.5,29.5,0,5,5,dmr,12
2017,Penobscot Bay,2,2,44.1722,-69.057,5,69.5,78.5,5,0,5,9,dmr,16
2017,Penobscot Bay,2,3,44.0743,-69.0526,5,18,26,10,2.1,5,5,dmr,15
2017,Penobscot Bay,4,5,43.917,-69.0281,5,73,77,40.5,0,5,5,dmr,11
2017,Penobscot Bay,1,2,44.2009,-68.9583,5,77,50,6.5,5,5,9,dmr,18
2017,Penobscot Bay,4,3,44.1101,-68.9455,5,52,69.5,79,0,5,9,dmr,26
2017,Penobscot Bay,2,2,44.2233,-68.9404,5,85,8.5,0.5,18,5,9,dmr,19
2017,Penobscot Bay,3,3,44.0386,-68.8962,5,67.5,59.5,17,6,5,10,dmr,27
2017,Penobscot Bay,1,2,44.2017,-68.8285,5,85,11,0,28.9,5,9,dmr,23
2017,Penobscot Bay,2,3,44.102,-68.8094,5,29,60,60,0,5,9,dmr,25
2017,Penobscot Bay,1,1,44.3762,-68.7986,5,21.5,9.5,0,0,5,9,dmr,21
2017,Penobscot Bay,2,1,44.336,-68.7543,5,66,45.5,3,2,5,9,dmr,22
2017,Penobscot Bay,2,4,44.0887,-68.6094,5,65,30,31.5,0,5,10,dmr,30
2017,Penobscot Bay,4,4,44.0286,-68.6086,5,64.5,71,34,0,5,10,dmr,29
2017,MDI,2,3,44.1555,-68.5783,5,20.5,92,3.5,0,5,10,dmr,32
2017,MDI,2,3,44.1796,-68.4815,5,29.5,28.5,38.5,0.4,5,13,dmr,61
2017,MDI,4,4,44.0999,-68.4789,5,68.5,80.5,18.5,0,5,10,dmr,35
2017,MDI,2,1,44.378,-68.4696,5,44,5.5,0,15.7,5,13,dmr,63
2017,MDI,4,4,44.1298,-68.4153,5,58,71.5,70,0,5,10,dmr,36
2017,MDI,2,1,44.402,-68.3878,5,12,1,0,3,5,13,dmr,64
2017,MDI,4,4,44.1755,-68.3335,5,58,74.5,70,0,5,10,dmr,38
2017,MDI,2,3,44.2762,-68.27,5,69,35,77,0,5,12,dmr,49
2017,MDI,2,1,44.4769,-68.2485,5,50.5,25.5,16,0.4,5,12,dmr,58
2017,MDI,3,4,44.1795,-68.2461,5,94,61.5,17.5,0,5,11,dmr,39
2017,MDI,3,3,44.2746,-68.2455,5,77.5,77.5,11.5,0,5,12,dmr,50
2017,MDI,2,2,44.4271,-68.2424,5,32.5,26.5,91.5,0,5,12,dmr,59
2017,MDI,4,4,44.2379,-68.2391,5,76.5,55,47.5,0,5,11,dmr,40
2017,MDI,2,1,44.4623,-68.1669,5,31.5,45.5,61.5,0,5,12,dmr,56
2017,MDI,1,2,44.4258,-68.1358,5,72,26,1.5,3.9,5,12,dmr,55
2017,MDI,3,3,44.3949,-68.1236,5,77.5,61.5,71.5,0,5,12,dmr,53
2017,MDI,1,2,44.4133,-68.1119,5,79,13,14.5,9.5,5,12,dmr,54
2017,MDI,3,3,44.3677,-68.0934,5,51,70.5,55.5,0,5,12,dmr,51
2017,MDI,3,3,44.3631,-68.0781,5,74.5,61.5,56,2,5,11,dmr,48
2017,MDI,5,3,44.3353,-68.0547,5,84.5,55.5,89.5,0,5,11,dmr,47
2017,Downeast,4,3,44.3582,-68.0369,5,83,47,75,0.1,5,11,dmr,46
2017,Downeast,1,2,44.4477,-67.9802,5,6,8,5.5,0,5,11,dmr,43
2017,Downeast,2,2,44.4252,-67.9732,5,78,32.5,48,0,5,11,dmr,44
2017,Downeast,4,4,44.3796,-67.8733,5,77,62,31.5,0,6,13,dmr,69
2017,Downeast,3,3,44.4424,-67.8581,5,75,51.5,58.5,0,6,13,dmr,68
2017,Downeast,3,3,44.4606,-67.8331,5,61.5,59,28,0,6,13,dmr,66
2017,Downeast,3,3,44.4869,-67.8229,5,59.5,29,47,0,6,13,dmr,65
2017,Downeast,2,3,44.5182,-67.7586,5,58,69,52.5,0,6,13,dmr,70
2017,Downeast,4,4,44.4596,-67.7088,5,72.5,71,9.5,0,6,13,dmr,71
2017,Downeast,2,4,44.5012,-67.6361,5,59.5,72,88.5,0,6,13,dmr,77
2017,Downeast,2,4,44.494,-67.6087,5,53.5,42.5,96,0.3,6,13,dmr,76
2017,Downeast,3,4,44.4628,-67.5958,5,78,45.5,30.5,0.6,6,13,dmr,75
2017,Downeast,2,3,44.561,-67.555,5,64,71,52.5,2.5,6,15,dmr,89
2017,Downeast,2,3,44.5624,-67.529,5,64,78,64.5,0.3,6,15,dmr,88
2017,Downeast,2,4,44.4932,-67.5247,5,60,48.5,60,0,6,15,dmr,79
2017,Downeast,2,2,44.5777,-67.4972,5,27.5,60,78,0.1,6,15,dmr,87
2017,Downeast,4,4,44.5596,-67.4792,5,73.5,67,89.5,0,6,15,dmr,85
2017,Downeast,5,4,44.558,-67.4306,5,71.5,79.5,55,0.3,6,15,dmr,81
2017,Downeast,3,3,44.5939,-67.4096,5,64.5,76,52,0,6,15,dmr,84
2017,Downeast,3,3,44.5938,-67.3753,5,49.5,84.5,52,0,6,15,dmr,83
2017,Downeast,2,3,44.5852,-67.3524,5,53.5,80,27,1.8,6,15,dmr,82
2017,Downeast,2,3,44.6204,-67.3112,5,68,67,76.5,0,6,16,dmr,91
2017,Downeast,3,3,44.6381,-67.242,5,58.5,75.5,80.5,0,6,16,dmr,92
2017,Downeast,4,3,44.7107,-67.1152,5,95,6.5,1,39.8,6,16,dmr,93
2017,Downeast,4,3,44.7507,-67.0697,5,75,35,63,0,6,16,dmr,95
2018,Midcoast,2,3,43.9162,-69.3708,5,36,76,23.5,0,5,10,dmr,3
2018,Midcoast,2,2,43.9693,-69.3574,5,25,36.5,89.5,0,5,10,dmr,1
2018,Midcoast,2,3,43.9196,-69.3146,5,53.5,70,43,0,5,10,dmr,4
2018,Midcoast,3,3,43.8982,-69.3081,5,62,62.5,48.5,0.1,5,10,dmr,5
2018,Penobscot Bay,4,3,43.9751,-69.1343,5,63.5,77.5,48.5,0,5,11,dmr,14
2018,Penobscot Bay,4,4,43.8939,-69.12,5,44,85,38.5,0,5,11,dmr,15
2018,Penobscot Bay,2,3,43.9888,-69.0903,5,47.5,40.5,91,0,5,11,dmr,13
2018,Penobscot Bay,2,2,44.1195,-69.0782,5,68.5,52,78,0,5,11,dmr,8
2018,Penobscot Bay,2,3,43.971,-69.0776,5,67,75.5,49,5.4,5,11,dmr,12
2018,Penobscot Bay,3,3,43.9842,-69.0715,5,59.5,78.5,54.5,0,5,11,dmr,11
2018,Penobscot Bay,2,2,44.0791,-69.0471,5,41,57.5,3.5,0,5,11,dmr,9
2018,MDI,2,2,44.3712,-68.55,5,48,25,1,4,5,16,dmr,42
2018,MDI,2,2,44.1276,-68.5028,5,45.5,65,72,0,5,15,dmr,29
2018,MDI,2,2,44.2532,-68.4958,5,15.5,36,1,7.9,5,16,dmr,43
2018,MDI,2,3,44.1709,-68.4888,5,35,45.5,61,0,5,17,dmr,46
2018,MDI,2,2,44.2165,-68.4588,5,36,49.5,0.5,1.1,5,16,dmr,44
2018,MDI,3,4,44.1497,-68.4548,5,44.5,66.5,91,0,5,15,dmr,28
2018,MDI,2,2,44.2834,-68.4201,5,55.5,36,45,0,5,16,dmr,40
2018,MDI,5,4,44.1031,-68.3424,5,74,81.5,28,0,5,15,dmr,32
2018,MDI,2,3,44.2825,-68.3131,5,65,9,0.5,1.8,5,15,dmr,33
2018,MDI,2,1,44.4398,-68.261,5,43,47,9,0.1,5,15,dmr,39
2018,MDI,2,1,44.4848,-68.2562,5,81,33.5,84.5,0,5,15,dmr,38
2018,MDI,3,4,44.2603,-68.2076,5,74.5,77,60.5,0,5,14,dmr,27
2018,MDI,1,1,44.4658,-68.1552,5,0,4.5,0,0,5,15,dmr,36
2018,MDI,2,2,44.3954,-68.1443,5,74.5,41.5,28,6.4,5,15,dmr,34
2018,MDI,1,2,44.4175,-68.1363,5,38.5,57,7.5,1.6,5,15,dmr,35
2018,MDI,3,3,44.3641,-68.0985,5,63,85.5,44,0,5,14,dmr,25
2018,Downeast,4,3,44.3401,-68.0421,5,85.5,34.5,42,0,5,14,dmr,24
2018,Downeast,4,3,44.3939,-68.0125,5,77.5,72.5,61.5,0,5,14,dmr,21
2018,Downeast,3,3,44.4034,-68.011,5,75.5,79.5,43,0,5,14,dmr,20
2018,Downeast,3,3,44.4028,-67.9605,5,75.5,63,90.5,0,5,14,dmr,19
2018,Downeast,2,2,44.4337,-67.9282,5,32,51,63,0,5,14,dmr,16
2018,Downeast,4,3,44.407,-67.9229,5,65.5,78,68.5,0,5,14,dmr,17
2018,Downeast,4,4,44.5762,-67.4549,5,57,78.5,40,0,5,21,dmr,77
2018,Downeast,3,3,44.6006,-67.4466,5,70,79,35.5,1.5,5,21,dmr,76
2018,Downeast,5,4,44.5542,-67.4417,5,82,75.5,9,0,5,19,dmr,48
2018,Downeast,2,3,44.6458,-67.3533,5,23,48,4.5,0,5,21,dmr,75
2018,Downeast,2,3,44.6509,-67.3277,5,71,66,36.5,0.1,5,21,dmr,74
2018,Downeast,3,3,44.6395,-67.2577,5,34,45,63.5,0,5,21,dmr,73
2018,Downeast,3,3,44.6408,-67.2443,5,22.5,72.5,46.5,0,5,21,dmr,72
2018,Downeast,3,3,44.6626,-67.1862,5,72,73,82.5,0,5,19,dmr,51
2018,Downeast,4,3,44.7066,-67.1154,5,76.5,76,40.5,0,5,19,dmr,52
2018,Downeast,4,3,44.7551,-67.0623,5,66,83,40.5,0,5,19,dmr,54
2018,Downeast,2,3,44.7726,-67.0228,5,67,69.5,52,0,5,19,dmr,55
